"ID","Gene symbol"
"A_21_P0003750","XLOC_004016"
"A_21_P0010062","XLOC_013807"
"A_23_P153897","GNG7"
"A_33_P3267420","APOB"
"A_23_P80739","PLCD1"
"A_33_P3411682","TRIM49L2"
"A_33_P3213797","KCNK7"
"A_32_P129120","FAM182A"
"A_33_P3246543","MAT2B"
"A_21_P0005425","XLOC_006235"
"A_24_P161914",""
"A_33_P3358779","OR9Q2"
"A_21_P0011877","LOC100507800"
"A_21_P0009312","XLOC_012442"
"A_21_P0005203","LOC100507642"
"A_24_P218074","ZNF467"
"A_21_P0003332","XLOC_003444"
"A_33_P3238777","FLJ45445"
"A_21_P0012204","XLOC_l2_009219"
"A_33_P3509019",""
"A_23_P158708","DCC"
"A_33_P3407751",""
"A_33_P3316248",""
"A_23_P116653","BCL2L14"
"A_21_P0004742","XLOC_005663"
"A_24_P16856",""
"A_23_P124988","KCNH4"
"A_21_P0001388","XLOC_000474"
"A_24_P178602","ZNF600"
"A_24_P365753","NKAPP1"
"A_33_P3233459","LOC100287879"
"A_23_P311640","AGFG2"
"A_33_P3642036","LOC100289333"
"A_21_P0012780","XLOC_l2_011204"
"A_21_P0000821","LOC100507043"
"A_23_P136573","ST3GAL5"
"A_33_P3287477","C10orf120"
"A_24_P10657","SLC44A2"
"A_33_P3327192",""
"A_21_P0000438","SNORD115-2"
"A_21_P0009477","XLOC_012676"
"A_33_P3350493","C6orf126"
"A_33_P3377151","CCL19"
"A_19_P00321986","XLOC_l2_007876"
"A_33_P3343957","EHBP1"
"A_23_P140960","NDUFAB1"
"A_21_P0001767","FONG"
"A_21_P0002547","XLOC_002505"
"A_21_P0012636","XLOC_l2_010947"
"A_24_P92163",""
"A_33_P3243113","LINC00235"
"A_23_P47579","NLRP14"
"A_23_P132285","MPST"
"A_21_P0009963","XLOC_013547"
"A_33_P3374338",""
"A_21_P0007421","XLOC_009605"
"A_33_P3341234","UBE2H"
"A_23_P109488","PIK3IP1"
"A_21_P0002995","XLOC_002726"
"A_23_P389907","ATXN2"
"A_23_P368225","EME1"
"A_21_P0003402","XLOC_003690"
"A_21_P0009222","XLOC_012114"
"A_21_P0011685","XLOC_l2_006665"
"A_21_P0003787","XLOC_004126"
"A_21_P0014553","LOC100506303"
"A_21_P0006026","XLOC_007450"
"A_19_P00315551","LOC400043"
"A_23_P133974","C6orf106"
"A_21_P0008636","XLOC_011264"
"A_21_P0005811","XLOC_007036"
"A_21_P0006190","XLOC_007488"
"A_21_P0006751","XLOC_008791"
"A_33_P3291871",""
"A_21_P0009196","XLOC_012515"
"A_21_P0010547","XLOC_l2_000356"
"A_23_P305198","STAT4"
"A_32_P538928","DSG4"
"A_21_P0009688","XLOC_012983"
"A_33_P3366456","HDGFL1"
"A_33_P3419735",""
"A_24_P115507","SARDH"
"A_23_P121499","WFS1"
"A_21_P0005678","XLOC_006762"
"A_33_P3316621","BMP3"
"A_21_P0014056","DCAF8"
"A_19_P00317532","XLOC_006237"
"A_23_P207461","CA10"
"A_21_P0003982","LOC340113"
"A_21_P0006019","XLOC_007408"
"A_23_P157758","KIAA2026"
"A_33_P3397785","SYT2"
"A_23_P76015","ARHGEF17"
"A_33_P3423215","PART1"
"A_21_P0004161","XLOC_004939"
"A_24_P24002",""
"A_33_P3831730","MGC4859"
"A_21_P0006172","XLOC_007438"
"A_24_P527404","BMPR1A"
"A_33_P3390580","CCDC144A"
"A_23_P356484","RPS10"
"A_33_P3338397","LOC100128651"
"A_23_P19691","HEBP2"
"A_23_P92441","MAD2L1"
"A_33_P3320548","NUPL2"
"A_21_P0005930","XLOC_006734"
"A_23_P171258","ABCB7"
"A_24_P117138","ZNF626"
"A_23_P25525","GTF3A"
"A_33_P3327617","FCGR2C"
"A_33_P3306762","OLFM1"
"A_33_P3287383","SLC22A2"
"A_33_P3211818","RUNX1"
"A_33_P3271651","HLA-DPB1"
"A_21_P0004394","XLOC_004831"
"A_21_P0013607","XLOC_l2_015075"
"A_23_P59358","CEP57L1"
"A_33_P3269626","LOC728573"
"A_24_P24770","SLC9A10"
"A_33_P3391120",""
"A_33_P3319905","TREM1"
"A_21_P0001411","XLOC_000543"
"A_24_P139665","HPCAL4"
"A_21_P0012738","XLOC_l2_010831"
"A_23_P424900","C1orf88"
"A_24_P178148",""
"A_33_P3222451","AKT1S1"
"A_21_P0009176","XLOC_012252"
"A_23_P128967","ALDH6A1"
"A_23_P127613","TRAPPC4"
"A_23_P307400","CEP95"
"A_24_P941930","EAF1"
"A_21_P0004134","XLOC_004851"
"A_21_P0008383","XLOC_010922"
"A_23_P351203","DAOA"
"A_23_P251836","NPY5R"
"A_24_P139620","USP21"
"A_33_P3368201","LOC643711"
"A_33_P3283824","SLC39A8"
"A_23_P353035","IGFBP7"
"A_21_P0012299","XLOC_l2_009571"
"A_24_P76675","MFAP3L"
"A_23_P4773","LILRB5"
"A_33_P3212244","KLRAP1"
"A_21_P0005563","LOC340239"
"A_32_P227845","LOC220729"
"A_33_P3221978",""
"A_33_P3398077","FLJ31813"
"A_32_P797019","NPEPL1"
"A_33_P3362952","LRRC37BP1"
"A_19_P00318978",""
"A_33_P3370424","NOTCH1"
"A_21_P0001588","XLOC_001061"
"A_23_P164468","ADNP2"
"A_21_P0001685","XLOC_000236"
"A_33_P3221683","C1orf227"
"A_24_P7584","LY6G5C"
"A_21_P0008540","XLOC_011064"
"A_23_P427296","LOC100132319"
"A_23_P41847","GABRA6"
"A_21_P0009738","XLOC_013218"
"A_33_P3313680","DGKB"
"A_21_P0008366","XLOC_010893"
"A_21_P0008991","XLOC_011821"
"A_23_P31240","GAL3ST4"
"A_33_P3292018",""
"A_23_P131227","TTC27"
"A_33_P3303577","TMEM110"
"A_23_P19482","DDAH2"
"A_21_P0002241","XLOC_001532"
"A_21_P0005327","XLOC_006580"
"A_23_P69179","LEPREL1"
"A_33_P3392052","C5orf46"
"A_24_P229536","LINC00478"
"A_23_P18490","MAEA"
"A_21_P0014835","LOC100652877"
"A_21_P0003539","XLOC_004171"
"A_24_P3973","HNRNPA2B1"
"A_21_P0011674","XLOC_l2_006595"
"A_33_P3390521","UBE2Z"
"A_33_P3264835","RAP1GAP"
"A_33_P3671647","LOC441025"
"A_21_P0002972","XLOC_002697"
"A_21_P0007882","XLOC_010123"
"A_33_P3326892",""
"A_21_P0008274","XLOC_011011"
"A_33_P3375496",""
"A_23_P139198","LGALS12"
"A_21_P0005905","XLOC_007215"
"A_33_P3298661","ZNF148"
"A_23_P24948","KCNE3"
"A_24_P41864","ARHGAP6"
"A_21_P0003847","XLOC_003646"
"A_24_P686965","SH2D5"
"A_33_P3352304",""
"A_33_P3350378","MS4A10"
"A_23_P48530","INSM2"
"A_21_P0002561","XLOC_001306"
"A_21_P0011320","XLOC_l2_004640"
"A_21_P0014037","LOC100653304"
"A_21_P0001738","XLOC_000980"
"A_33_P3309365","FLJ40434"
"A_33_P3307775","DENR"
"A_24_P327815","STIP1"
"A_33_P3317073","MOB1B"
"A_24_P18146","PSD3"
"A_33_P3363153","DNAJC5"
"A_24_P369694","PPP2R5C"
"A_33_P3250278","AGXT"
"A_33_P3239233","LOC285484"
"A_32_P69368","ID2"
"A_24_P942805","PGP"
"A_32_P159234","KIAA1456"
"A_33_P3320493","RAI1"
"A_33_P3356502","RALB"
"A_33_P3243405","GPR182"
"A_23_P55448","KRT12"
"A_23_P164958","CCDC8"
"A_21_P0003628","XLOC_003601"
"A_23_P404162","HDAC9"
"A_33_P3230161","GRIA2"
"A_24_P926400","GGA1"
"A_33_P3209696",""
"A_24_P944973","EYS"
"A_23_P38959","VAV1"
"A_33_P3326767","LOC100129597"
"A_32_P738377","LOC284837"
"A_21_P0009219","XLOC_012105"
"A_32_P33561","LOC100009676"
"A_23_P319027","HECW1"
"A_24_P277615","TRIM7"
"A_33_P3375140","MCPH1"
"A_33_P3357087","MPV17"
"A_33_P3237201","SYT1"
"A_24_P119685","OBSCN"
"A_23_P130411","SERPINB11"
"A_32_P129419","NARG2"
"A_33_P3362861","ZFP30"
"A_33_P3371727","SAT1"
"A_23_P21943","SAGE1"
"A_21_P0006283","XLOC_007746"
"A_33_P3234015","LIMD1"
"A_33_P3343485","HIP1"
"A_33_P3275873","SFTPB"
"A_24_P380061","ARHGAP24"
"A_33_P3278510",""
"A_33_P3301306","MLL3"
"A_21_P0008463","XLOC_011075"
"A_21_P0012561","XLOC_l2_010491"
"A_23_P13934","MGC14436"
"A_33_P3346538",""
"A_33_P3251685","PDP2"
"A_33_P3327647",""
"A_33_P3235137","SCRT1"
"A_33_P3409447","AKAP11"
"A_33_P3231432","LDHB"
"A_33_P3223749","MED14"
"A_32_P48244","ZNF100"
"A_23_P391506","IVNS1ABP"
"A_21_P0013854","XLOC_l2_015632"
"A_21_P0011392","REREP3"
"A_33_P3381870","EPB49"
"A_33_P3659808","PELP1"
"A_23_P396626","SYNRG"
"A_24_P205994","EPGN"
"A_21_P0005847","XLOC_007103"
"A_24_P128683","CNPPD1"
"A_21_P0006144","XLOC_007346"
"A_21_P0010432","XLOC_014323"
"A_33_P3219942","EML1"
"A_23_P83098","ALDH1A1"
"A_23_P209564","CYBRD1"
"A_21_P0007766","XLOC_010207"
"A_33_P3337491","TEN1"
"A_24_P196592","MMP28"
"A_23_P97700","TXNIP"
"A_21_P0004448","XLOC_005024"
"A_24_P151","KCNAB2"
"A_24_P418189",""
"A_23_P127446","DPF2"
"A_21_P0000706","LOC100507582"
"A_23_P138760","CLCF1"
"A_21_P0001497","XLOC_000822"
"A_21_P0003337","XLOC_003464"
"A_24_P283288","MAPK14"
"A_33_P3399380",""
"A_33_P3381899","SYNGR3"
"A_24_P381136","PACSIN3"
"A_24_P233786","FAM129A"
"A_21_P0012610","XLOC_l2_010831"
"A_33_P3209741","KATNAL2"
"A_32_P190944","ACVR1C"
"A_33_P3297562","IRX2"
"A_19_P00320872","Q4E7A0"
"A_19_P00321196","HHLA1"
"A_33_P3251985","MFSD1"
"A_33_P3288919",""
"A_21_P0010866","XLOC_l2_001929"
"A_33_P3390217","TTLL9"
"A_21_P0005937","XLOC_006777"
"A_33_P3225086","PEX16"
"A_33_P3421053","SELE"
"A_33_P3222762","HULC"
"A_33_P3287396","LOC100127940"
"A_33_P3345881",""
"A_23_P106258","SLC25A47"
"A_21_P0010179","XLOC_014013"
"A_32_P324933","LINC00282"
"A_21_P0002429","XLOC_002066"
"A_21_P0009876","XLOC_013643"
"A_24_P696761","LEMD1"
"A_23_P356152","MAPK8"
"A_24_P349965","TCF19"
"A_23_P122414","GUCA1A"
"A_23_P145006","SCGB3A2"
"A_21_P0000053","C16orf52"
"A_21_P0009241","XLOC_012183"
"A_33_P3217495","SLC5A2"
"A_33_P3290124","ASB10"
"A_21_P0011940","XLOC_l2_008163"
"A_23_P217609","RPL36A"
"A_23_P201295","CASZ1"
"A_33_P3397655","SYNPO"
"A_33_P3274955","TKTL2"
"A_23_P412409","PRRC2C"
"A_33_P3303291","RIPK3"
"A_21_P0008426","XLOC_011006"
"A_21_P0004979","XLOC_005563"
"A_33_P3357337","CCNC"
"A_23_P60990","C2orf54"
"A_33_P3298057","ABCC5"
"A_21_P0007789","XLOC_010244"
"A_21_P0001584","XLOC_001050"
"A_21_P0009295","XLOC_012383"
"A_33_P3728698","FLJ45248"
"A_33_P3351388",""
"A_21_P0008255","XLOC_010602"
"A_33_P3210521","C2orf43"
"A_23_P103328","PTGER3"
"A_33_P3552465","ZNF852"
"A_23_P313828","CENPV"
"A_21_P0014859","LOC100652728"
"A_33_P3230399","ZNF784"
"A_21_P0013004","XLOC_l2_012175"
"A_33_P3318624","CTBP2"
"A_23_P399501","PKM2"
"A_23_P34897",""
"A_19_P00322676","LOC92249"
"A_23_P47464","OR5AP2"
"A_23_P29638","NCKIPSD"
"A_23_P89380","SLC4A1"
"A_21_P0012387","XLOC_l2_009811"
"A_33_P3315986",""
"A_24_P68068",""
"A_23_P2492","C1S"
"A_33_P3291510","VCY"
"A_33_P3261408","TMIE"
"A_21_P0001903","XLOC_001625"
"A_23_P158277","TMCO4"
"A_33_P3252661","POTEA"
"A_21_P0008481","XLOC_011112"
"A_33_P3379606","RGS7BP"
"A_33_P3370848","ETV2"
"A_33_P3231352",""
"A_21_P0007860","XLOC_009937"
"A_19_P00317045","XLOC_012227"
"A_24_P341535","LOC388152"
"A_23_P355447","ZDHHC22"
"A_24_P911362","TNXB"
"A_21_P0006604","XLOC_008299"
"A_33_P3376292","C1orf98"
"A_33_P3333058",""
"A_23_P214907","MTHFD1L"
"A_21_P0013295","XLOC_l2_013783"
"A_23_P149992","PDLIM1"
"A_21_P0004951","XLOC_005488"
"A_33_P3254756","LOC550112"
"A_23_P13914","DHX37"
"A_23_P5131","ISYNA1"
"A_21_P0007110","XLOC_008883"
"A_33_P3280405","OR7E37P"
"A_33_P3382276","ST6GAL1"
"A_33_P3531204","C1QTNF9B-AS1"
"A_33_P3394362",""
"A_23_P39076","RRAS"
"A_32_P22257","HMGN1"
"A_21_P0001009","XLOC_000375"
"A_24_P21044","PSMG3"
"A_33_P3780901","SBNO1"
"A_33_P3294608","MVP"
"A_23_P65983","CCDC102A"
"A_33_P3273266","LOC441666"
"A_24_P11900","MYH15"
"A_33_P3243023","ADRA1D"
"A_33_P3279181",""
"A_33_P3351606","LOC100130155"
"A_21_P0001683","XLOC_000232"
"A_33_P3329013","SSTR2"
"A_24_P217330","C3orf39"
"A_21_P0014356","LOC100507425"
"A_21_P0008323","XLOC_010805"
"A_21_P0000476","SNORA70C"
"A_33_P3298173","DEFA7P"
"A_21_P0009270","XLOC_012300"
"A_21_P0006664","XLOC_008436"
"A_21_P0003790","XLOC_004141"
"A_24_P388662","CABS1"
"A_21_P0007085","XLOC_008652"
"A_33_P3234202","DNASE1L3"
"A_24_P21715","RAD9A"
"A_21_P0005294","XLOC_006405"
"A_32_P56713","BCR"
"A_24_P380349","HTR1E"
"A_33_P3316045","INTS1"
"A_23_P153562","C5AR1"
"A_33_P3320817","GLT6D1"
"A_21_P0010330","XLOC_014197"
"A_24_P6030","FAM165B"
"A_23_P31116","ACOT13"
"A_23_P31840","EEF1D"
"A_21_P0000190","AFF3"
"A_24_P128163","ADAMTS4"
"A_33_P3365644",""
"A_21_P0011691","XLOC_l2_006718"
"A_21_P0006847","XLOC_008426"
"A_23_P23855","POLR3GL"
"A_33_P3398074","LOC100133319"
"A_24_P759584","DIO3OS"
"A_33_P3304452",""
"A_33_P3278764","LOC100132078"
"A_33_P3588134","PANX2"
"A_24_P100016","ZNF486"
"A_21_P0004169","XLOC_004961"
"A_33_P3391225",""
"A_23_P49041","TMEM62"
"A_21_P0002959","XLOC_002643"
"A_21_P0010916","XLOC_l2_001548"
"A_33_P3736235","LOC401400"
"A_19_P00802238","XLOC_008925"
"A_21_P0009209","XLOC_012073"
"A_23_P202737","JRKL"
"A_33_P3291176","VMAC"
"A_23_P430558","CHRND"
"A_33_P3245650","LOC729444"
"A_23_P399156","IL12RB1"
"A_23_P15639","C17orf75"
"A_21_P0009600","XLOC_012622"
"A_33_P3351566","ETNK1"
"A_24_P693321","LOC100190986"
"A_33_P3241782","ADD2"
"A_21_P0014456","LOC100505634"
"A_32_P115505","LTN1"
"A_21_P0005934","XLOC_006753"
"A_19_P00317885","XLOC_002613"
"A_33_P3406706","EXOG"
"A_32_P142028","HNRNPC"
"A_19_P00321886","FLJ43663"
"A_19_P00319721","FLJ37201"
"A_21_P0014237","LOC100507332"
"A_23_P16157","KHSRP"
"A_32_P150645",""
"A_32_P135243","MTHFD1L"
"A_33_P3243702","KLHL30"
"A_33_P3348625","DNAL4"
"A_33_P3412767","SYDE2"
"A_33_P3366171","CTAGE1"
"A_21_P0004853","XLOC_005201"
"A_23_P126752","CAPZB"
"A_33_P3392177","CLIC5"
"A_33_P3355266","TINAGL1"
"A_23_P331770","USP49"
"A_23_P67702","ZNF85"
"A_21_P0002868","XLOC_003206"
"A_33_P3270941","C1orf229"
"A_32_P32739","NAGS"
"A_21_P0000639","LOC100288123"
"A_21_P0006048","XLOC_007544"
"A_23_P158007","ZDHHC12"
"A_33_P3405535","LOC650293"
"A_33_P3323463","HSPA8"
"A_23_P308058","TUSC5"
"A_19_P00328190","FLJ39653"
"A_33_P3323692",""
"A_24_P303497","MCM9"
"A_23_P431139","CTRB1"
"A_23_P131801","SGK2"
"A_24_P41801","LPA"
"A_23_P152420","KIAA0182"
"A_33_P3373598","TREML2P1"
"A_32_P337442","C10orf67"
"A_24_P398691","ABHD13"
"A_23_P21776","SNAPC5"
"A_21_P0001097","XLOC_000695"
"A_33_P3249595","BCL11A"
"A_24_P87746","KIR2DS4"
"A_33_P3221318",""
"A_21_P0010069","XLOC_013835"
"A_23_P133629","CDC23"
"A_23_P124570","FER"
"A_33_P3237784","PORCN"
"A_33_P3335682","PPP1R14A"
"A_33_P3321793",""
"A_21_P0009930","XLOC_013448"
"A_33_P3386132","C2orf49"
"A_21_P0010740","XLOC_l2_000636"
"A_33_P3520738","LOC100289650"
"A_23_P5370","RPRM"
"A_23_P63010","CERS2"
"A_23_P407565","CX3CR1"
"A_19_P00802420","XLOC_002275"
"A_33_P3598725","LOC283914"
"A_21_P0012193","LINC00158"
"A_23_P128408","TRIAP1"
"A_33_P3316661","C12orf42"
"A_33_P3274754","LOC100131434"
"A_32_P35220","CBWD5"
"A_24_P336983","CAPN13"
"A_24_P366509","PIK3R6"
"A_21_P0007699","XLOC_010049"
"A_24_P203072","PHF16"
"A_23_P85640","INPP5B"
"A_23_P130764","KCNJ14"
"A_23_P253389","SLC4A2"
"A_33_P3262575","BAIAP2L1"
"A_21_P0000796","LOC100288079"
"A_33_P3403169",""
"A_23_P79803","VSTM2L"
"A_33_P3305368","DDX31"
"A_23_P131024","ZBTB32"
"A_21_P0003612","XLOC_003547"
"A_33_P3300346","DCUN1D2"
"A_23_P423108","TDRD10"
"A_23_P3371","RASGRF1"
"A_21_P0001163","XLOC_000944"
"A_33_P3897734",""
"A_33_P3284295",""
"A_21_P0010779","XLOC_l2_001138"
"A_21_P0009472","XLOC_012658"
"A_24_P265832","SUCNR1"
"A_23_P118427","MAP2K3"
"A_33_P3222429",""
"A_21_P0014287","LOC100507654"
"A_33_P3248644","QARS"
"A_33_P3398946","IRF2BP1"
"A_23_P151710","PTGER2"
"A_33_P3386955","MRPS5"
"A_19_P00321322","Q9DSJ7"
"A_32_P496893","C14orf183"
"A_23_P93295","OR12D2"
"A_24_P303989","BMI1"
"A_33_P3230166","NALCN"
"A_33_P3331346","TRIM65"
"A_19_P00317034","Q46FH2"
"A_21_P0005729","XLOC_006858"
"A_21_P0009892","XLOC_013695"
"A_33_P3420043","CSRNP3"
"A_23_P132874","C3orf26"
"A_23_P160240","ACP6"
"A_33_P3369530","MAGI1"
"A_21_P0000331","SNORA44"
"A_21_P0014473","LOC100506338"
"A_33_P3584591","HIST2H2BA"
"A_23_P408167","GPRASP2"
"A_21_P0012075","XLOC_l2_008163"
"A_24_P320163","PPBPL2"
"A_21_P0010272","XLOC_014019"
"A_21_P0002239","XLOC_001526"
"A_33_P3229722","PSMF1"
"A_21_P0013958","PDCD6"
"A_23_P162525","UTP20"
"A_21_P0004082","HNRNPH1"
"A_21_P0005364","XLOC_006027"
"A_33_P3242383","AFF1"
"A_23_P106069",""
"A_24_P203622","DOCK7"
"A_23_P357284","GPR4"
"A_32_P47157","FP588"
"A_33_P3235282","LOC401561"
"A_19_P00321983","XLOC_012826"
"A_33_P3234939","ZNF266"
"A_33_P3256848","ADAM12"
"A_33_P3414930",""
"A_23_P34628","GTF2B"
"A_21_P0013227","XLOC_l2_013458"
"A_23_P410700","C16orf46"
"A_21_P0007685","XLOC_010007"
"A_23_P323823","HIST1H2BA"
"A_21_P0000258","SNORD26"
"A_21_P0010033","XLOC_013720"
"A_21_P0012151","LOC149773"
"A_21_P0001692","XLOC_000268"
"A_33_P3386746","C10orf112"
"A_21_P0006904","XLOC_008599"
"A_24_P938433",""
"A_23_P141770","NAPG"
"A_33_P3251547",""
"A_23_P413585","FOXD2"
"A_23_P382065","EMCN"
"A_33_P3368139","MAP3K1"
"A_33_P3402993",""
"A_32_P396186","TRIM66"
"A_21_P0011369","XLOC_l2_004870"
"A_21_P0009631","XLOC_012851"
"A_33_P3405870",""
"A_23_P206856","WDR59"
"A_23_P40866","ZBTB20"
"A_21_P0014405","LOC100506153"
"A_19_P00317332",""
"A_33_P3389478","SNAPC3"
"A_33_P3339915","REXO1L1"
"A_32_P107002","SNX29"
"A_23_P168019","ZKSCAN3"
"A_33_P3359943","CRISP2"
"A_33_P3415923","FMNL3"
"A_21_P0014442","LOC100507306"
"A_23_P139250","OR56B1"
"A_33_P3355493",""
"A_24_P79241","UBOX5"
"A_21_P0011412","DNM1P46"
"A_21_P0005468","XLOC_006348"
"A_33_P3233125","PSD"
"A_33_P3313855","LOC100127951"
"A_23_P379054","CLDN19"
"A_24_P314451","F8"
"A_33_P3354955","ESF1"
"A_24_P237661","NCOR1"
"A_21_P0011285","XLOC_l2_004553"
"A_33_P3323481","PMF1-BGLAP"
"A_21_P0013923","LOC100133124"
"A_21_P0000407","SNORD114-10"
"A_21_P0005084","XLOC_005916"
"A_21_P0010690","XLOC_l2_000037"
"A_33_P3363120","SCARNA10"
"A_24_P333993","OR2W3"
"A_21_P0006558","XLOC_007949"
"A_23_P76774","GSC"
"A_32_P43717","FAM189A2"
"A_21_P0012608","XLOC_l2_010816"
"A_23_P32217","TOPORS"
"A_33_P3355252",""
"A_33_P3329974","CGN"
"A_33_P3368675","C6orf120"
"A_33_P3277318",""
"A_21_P0005799","XLOC_007003"
"A_21_P0001855","XLOC_001451"
"A_33_P3211356","DPP10"
"A_21_P0002755","XLOC_002715"
"A_21_P0003957","XLOC_004269"
"A_33_P3228366","XPO5"
"A_23_P204630","NTN4"
"A_33_P3365755","SYT2"
"A_33_P3325011",""
"A_33_P3383009",""
"A_21_P0011080","FAM86HP"
"A_23_P145514","IL20RA"
"A_21_P0006553","XLOC_008256"
"A_21_P0004507","XLOC_004412"
"A_23_P146539","IFNA8"
"A_33_P3406066","ZNF776"
"A_21_P0005342","XLOC_006676"
"A_33_P3311145","CEP164"
"A_21_P0012593","XLOC_l2_010723"
"A_24_P397613","OPRM1"
"A_33_P3346841","YTHDF2"
"A_33_P3234515","LOC400643"
"A_21_P0007633","XLOC_009893"
"A_33_P3253578","OR8B2"
"A_33_P3355508","FOXL2"
"A_24_P283320","PCMT1"
"A_33_P3317163","TFAP2B"
"A_21_P0011367","XLOC_l2_004870"
"A_21_P0012603","XLOC_l2_010772"
"A_32_P204019","RPL29"
"A_21_P0003551","XLOC_004219"
"A_23_P33720","FARS2"
"A_33_P3371154","ZNF365"
"A_24_P127192",""
"A_33_P3250953","SLC35B4"
"A_21_P0009446","XLOC_012616"
"A_23_P53763","KIAA0226L"
"A_21_P0010955","GUCY2GP"
"A_23_P155301","NEK11"
"A_21_P0012095","XLOC_l2_008313"
"A_21_P0013386","INTS4"
"A_23_P110571","MAST4"
"A_33_P3259428","WDR55"
"A_21_P0003812","XLOC_004205"
"A_21_P0009094","XLOC_011660"
"A_23_P213199","DNAJB14"
"A_33_P3217028","TM9SF1"
"A_23_P26021","COPS2"
"A_33_P3253365","CNTNAP3B"
"A_21_P0009718","XLOC_013051"
"A_32_P168464","CASK"
"A_21_P0012965","XLOC_l2_011871"
"A_33_P3315303","KRT73"
"A_23_P23924","CAPN2"
"A_32_P47554","HINT1"
"A_24_P219378","CASKIN1"
"A_21_P0004401","XLOC_004841"
"A_24_P37589","ACPP"
"A_24_P135921",""
"A_23_P71270","AZGP1"
"A_33_P3672756","LOC284561"
"A_24_P112160","UPK3B"
"A_33_P3268900","BNIP3L"
"A_33_P3309456","DNAH8"
"A_33_P3246995",""
"A_23_P98261","SSSCA1"
"A_21_P0011939","XLOC_l2_008151"
"A_23_P115683","HPS6"
"A_33_P3306177","TAPT1"
"A_23_P68669","CHODL"
"A_33_P3230493",""
"A_24_P389038","WDR46"
"A_21_P0012606","XLOC_l2_010815"
"A_21_P0003375","XLOC_003562"
"A_33_P3220994",""
"A_21_P0001978","XLOC_001897"
"A_24_P541919","DENND5B"
"A_21_P0001080","XLOC_000627"
"A_23_P44363","CASKIN2"
"A_24_P156267","SOX12"
"A_23_P166196","C20orf4"
"A_33_P3329428","TTN"
"A_33_P3281616","C22orf40"
"A_19_P00319971",""
"A_23_P403886","GLYAT"
"A_23_P52373","NDST2"
"A_24_P37441","PDK1"
"A_32_P315178","ATP13A5"
"A_32_P20454","COPA"
"A_23_P93082","NUS1"
"A_33_P3408918","SAA2"
"A_33_P3210059","SF3A1"
"A_33_P3357445","TDG"
"A_32_P49848","RHOQ"
"A_23_P318396","CELF1"
"A_24_P351466","KIAA1524"
"A_33_P3212849","LOC100506733"
"A_33_P3250979","AKD1"
"A_33_P3301469","ANKRD30BL"
"A_21_P0010049","XLOC_013774"
"A_33_P3411907","FGF5"
"A_33_P3384667","DCAF5"
"A_24_P120907","PGM5"
"A_24_P694820","LOC100652917"
"A_33_P3313755","PRAMEF22"
"A_21_P0007269","XLOC_009261"
"A_32_P49199","PGR"
"A_23_P425332","PPP4R4"
"A_21_P0012405","XLOC_l2_009929"
"A_21_P0001241","XLOC_001258"
"A_32_P84242","FAM169A"
"A_33_P3392330","COQ4"
"A_23_P136125","FGB"
"A_23_P50455","POLD1"
"A_24_P409402",""
"A_23_P376557","MMP25"
"A_21_P0004232","XLOC_004300"
"A_21_P0011163","XLOC_l2_003860"
"A_24_P139191","ITCH"
"A_33_P3324730","C20orf173"
"A_23_P318890","OR1F1"
"A_23_P154894","CSTB"
"A_23_P347777","SYCP2L"
"A_23_P81392","WWC1"
"A_23_P52738","DCPS"
"A_33_P3301291","FOXB2"
"A_23_P48327","KCTD4"
"A_23_P58266","S100P"
"A_24_P177279","CSDC2"
"A_24_P167825","VPS39"
"A_23_P15348","MPRIP"
"A_21_P0001073","XLOC_000614"
"A_32_P9986",""
"A_21_P0001891","XLOC_001603"
"A_21_P0009611","XLOC_012709"
"A_21_P0003321","ADAM29"
"A_21_P0007419","XLOC_009602"
"A_23_P31739","STMN4"
"A_21_P0006819","XLOC_008359"
"A_21_P0013497","XLOC_l2_014245"
"A_33_P3408054","HSP90AB2P"
"A_33_P3305158","ZNF621"
"A_24_P85317","CHD2"
"A_23_P170050","RIT2"
"A_21_P0004835","XLOC_005165"
"A_19_P00317653","Q9N083"
"A_19_P00802814","LOC729296"
"A_23_P424689","RBMY2FP"
"A_33_P3213362","CASC2"
"A_23_P53668","NFYB"
"A_21_P0007784","XLOC_010243"
"A_24_P324712","NPC1L1"
"A_33_P3221971","C15orf58"
"A_33_P3289536","SNX10"
"A_23_P94636","RC3H2"
"A_21_P0001511","XLOC_000846"
"A_33_P3340490","FLJ46906"
"A_23_P25929","EIF2B2"
"A_19_P00316361","XLOC_004018"
"A_32_P133840","TMCC2"
"A_33_P3222124","OR6B3"
"A_21_P0012688","XLOC_l2_011302"
"A_21_P0011881","XLOC_l2_007802"
"A_23_P17393","CSE1L"
"A_33_P3310751","LOC100132249"
"A_21_P0000811","LOC100507389"
"A_33_P3422170","HNRNPA3"
"A_21_P0005035","XLOC_005769"
"A_23_P380181","LMO4"
"A_21_P0007275","XLOC_009279"
"A_21_P0001025","XLOC_000446"
"A_33_P3409740","LOC649294"
"A_24_P208998","TRIM23"
"A_21_P0005365","XLOC_006028"
"A_33_P3261293","DKK3"
"A_33_P3234292","CD244"
"A_33_P3291831","CEP55"
"A_33_P3318357","ALKBH8"
"A_21_P0003094","LOC401109"
"A_23_P30435","TNIP1"
"A_21_P0004763","XLOC_005774"
"A_23_P252462","GALNT9"
"A_21_P0004485","XLOC_004271"
